,algo,startNode/endNode,budget,userID,totalPOI,totalCost,totalProfit,totalInterest,reachEndNode,totalPopInt,maxInterest,minInterest,tour,cluster,groupID
988,clusterOnce,3,142.42489560826084,15580384@N05,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
989,clusterOnce,3,142.42489560826084,60514173@N00,4,325.2724940777156,2.9674070497344283,3.75201924729335,True,3.3597131485138894,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
990,clusterOnce,3,142.42489560826084,57914633@N00,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
991,clusterOnce,3,142.42489560826084,23269969@N00,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
992,clusterOnce,3,142.42489560826084,68894626@N00,4,325.2724940777156,2.9674070497344283,2.051474840948524,True,2.509440945341476,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
993,clusterOnce,3,142.42489560826084,84337607@N00,4,325.2724940777156,2.9674070497344283,0.0,True,1.4837035248672141,0.0,0.0,3-22-28-3-11-3-21-3,random,5.0
994,clusterOnce,3,142.42489560826084,98471558@N00,4,325.2724940777156,2.9674070497344283,0.0,True,1.4837035248672141,0.0,0.0,3-22-28-3-11-3-21-3,random,5.0
995,clusterOnce,3,142.42489560826084,79833224@N00,4,325.2724940777156,2.9674070497344283,3.0,True,2.983703524867214,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
996,clusterOnce,3,142.42489560826084,46026252@N00,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
997,clusterOnce,3,142.42489560826084,23017169@N08,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
998,clusterOnce,3,142.42489560826084,25779700@N00,4,325.2724940777156,2.9674070497344283,2.0,True,2.483703524867214,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
999,clusterOnce,3,142.42489560826084,26344918@N04,4,325.2724940777156,2.9674070497344283,1.0451630889322554,True,2.006285069333342,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
1000,ClusterPerDay,3,142.42489560826084,74547255@N00,4,289.3178609591498,2.3660067600193146,3.020560901389917,True,2.693283830704616,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1001,ClusterPerDay,3,142.42489560826084,64834051@N00,4,289.3178609591498,2.3660067600193146,3.310023599552851,True,2.838015179786083,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1002,ClusterPerDay,3,142.42489560826084,60142746@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1003,ClusterPerDay,3,142.42489560826084,69367147@N00,4,289.3178609591498,2.3660067600193146,0.02331606217616582,True,1.1946614110977403,0.02331606217616582,0.0,3-11-3-21-3-7-3,randomByDay,
1004,ClusterPerDay,3,142.42489560826084,14351900@N00,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1005,ClusterPerDay,3,142.42489560826084,71423916@N00,4,289.3178609591498,2.3660067600193146,1.0,True,1.6830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
