,algo,startNode/endNode,budget,userID,totalPOI,totalCost,totalProfit,totalInterest,reachEndNode,totalPopInt,maxInterest,minInterest,tour,cluster,groupID
139,ClusterPerDay,7,163.51700954486938,22057420@N00,5,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
140,ClusterPerDay,7,163.51700954486938,14351900@N00,5,624.435606389711,4.926846933848382,5.058202567760342,True,4.992524750804362,1.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
141,ClusterPerDay,7,163.51700954486938,34359854@N00,5,621.6882516613715,5.060115886045389,0.0,True,2.5300579430226944,0.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
142,ClusterPerDay,7,163.51700954486938,34608255@N08,5,624.435606389711,4.926846933848382,3.493476234855551,True,4.210161584351966,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
143,ClusterPerDay,7,163.51700954486938,70307237@N00,5,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
144,ClusterPerDay,7,163.51700954486938,23877016@N03,5,621.6882516613715,5.060115886045389,0.0,True,2.5300579430226944,0.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
145,ClusterPerDay,7,163.51700954486938,10297518@N00,5,621.6882516613715,5.060115886045389,4.0,True,4.530057943022694,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
146,ClusterPerDay,7,163.51700954486938,78433558@N00,5,621.6882516613715,5.060115886045389,1.0,True,3.0300579430226944,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
147,ClusterPerDay,7,163.51700954486938,73416633@N00,5,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
148,ClusterPerDay,7,163.51700954486938,14125170@N02,5,621.6882516613715,5.060115886045389,1.0,True,3.0300579430226944,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
149,ClusterPerDay,7,163.51700954486938,70597029@N00,5,624.435606389711,4.926846933848382,1.0,True,2.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
150,ClusterPerDay,7,163.51700954486938,23987663@N00,5,624.435606389711,4.926846933848382,1.0716332378223477,True,2.999240085835365,0.3334925183062711,0.05555555555555548,7-21-22-7-11-7-6-23-7,randomByDay,
151,ClusterPerDay,7,163.51700954486938,77112637@N00,5,621.6882516613715,5.060115886045389,2.0369477461314194,True,3.548531816088404,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
152,ClusterPerDay,7,163.51700954486938,7173709@N07,5,621.6882516613715,5.060115886045389,1.0,True,3.0300579430226944,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
153,ClusterPerDay,7,163.51700954486938,15588970@N02,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
154,ClusterPerDay,7,163.51700954486938,56946277@N00,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
155,ClusterPerDay,7,163.51700954486938,94064020@N00,5,624.435606389711,4.926846933848382,4.033005436189482,True,4.4799261850189325,0.8594356717577002,0.3461040641988082,7-21-22-7-11-7-23-6-7,randomByDay,
156,ClusterPerDay,7,163.51700954486938,21470941@N07,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
157,ClusterPerDay,7,163.51700954486938,30460784@N04,5,621.6882516613715,5.060115886045389,2.0,True,3.5300579430226944,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
158,ClusterPerDay,7,163.51700954486938,32876255@N06,5,621.6882516613715,5.060115886045389,1.2474902398215273,True,3.153803062933458,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
159,ClusterPerDay,7,163.51700954486938,50034279@N00,5,621.6882516613715,5.060115886045389,2.2903848806731966,True,3.675250383359293,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
160,ClusterPerDay,7,163.51700954486938,23072179@N00,5,621.6882516613715,5.060115886045389,1.0,True,3.0300579430226944,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
161,ClusterPerDay,7,163.51700954486938,31499593@N03,5,624.435606389711,4.926846933848382,5.001782638545945,True,4.964314786197164,1.0,0.0001204485504016962,7-21-22-7-11-7-23-6-7,randomByDay,
162,ClusterPerDay,7,163.51700954486938,53025862@N00,5,621.6882516613715,5.060115886045389,4.0,True,4.530057943022694,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
163,ClusterPerDay,7,163.51700954486938,7733020@N03,5,621.6882516613715,5.060115886045389,0.0003813155386081983,True,2.5302486007919986,0.0003813155386081983,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
164,ClusterPerDay,7,163.51700954486938,26736723@N00,5,621.6882516613715,5.060115886045389,4.0,True,4.530057943022694,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
165,ClusterPerDay,7,163.51700954486938,52215743@N00,5,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
166,ClusterPerDay,7,163.51700954486938,82405581@N00,5,621.6882516613715,5.060115886045389,0.14898862199747145,True,2.60455225402143,0.035113780025284425,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
167,ClusterPerDay,7,163.51700954486938,12874594@N08,5,624.435606389711,4.926846933848382,5.820131442407465,True,5.373489188127923,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
168,ClusterPerDay,7,163.51700954486938,33246890@N00,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
169,ClusterPerDay,7,163.51700954486938,14816925@N00,5,624.435606389711,4.926846933848382,1.924733291496711,True,3.4257901126725465,0.2571383746470043,0.20285534985880194,7-21-22-7-11-7-6-23-7,randomByDay,
170,ClusterPerDay,7,163.51700954486938,76323119@N00,5,624.435606389711,4.926846933848382,2.820887918486171,True,3.8738674261672763,1.0,0.0015283842794759806,7-21-22-7-11-7-6-23-7,randomByDay,
171,ClusterPerDay,7,163.51700954486938,28721558@N07,5,624.435606389711,4.926846933848382,1.9396927548266563,True,3.433269844337519,0.8494913846792614,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
